X,Y,OBJECTID_12_13,Plant_ID,Plant_Alias,Plant_Label,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Gen_Count,Initial_Start_Date,Online_Year,Retire_Date,Docket_ID,CEC_Sited_Flag,STEP_Project_Type,REAT_ID,WREGIS_ID,County,State_,Peaker,Renewable_Energy,CEC_Jurisdictional_Plant,CEC_Data_Source,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,Website,CEC_Link,Aerial,C_Comments,Longitude,Latitude,Elevation,Operation_Job,Property_Tax,Capacity_Factor,Income_Percent,Project_Location,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID
-120.813914281426236,38.925593199159401,1213,H0051,"Buckeye 82 Investors, Buckeye Hydroelectric",Buckeye,4,,,Hydro,Operating,,,,,,,N,,C-6,,El Dorado,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Georgetown,Senate District 1,Assembly District 5,Congressional District 4,20-25%,23,,,"<a href="""">Google Earth</a>",,-120.81391428,38.9255932,863.136406,,,,103,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,a50ed99a-1843-42f2-bbf6-899bf06488b8
-120.721896148123378,38.943459890638927,1214,H0529, ,Tunnel Hill,0.6,,,Hydro,Operating,,,,,,,N,,D-6,,El Dorado,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Tunnel Hill,Senate District 1,Assembly District 5,Congressional District 4,20-25%,23,,,"<a href="""">Google Earth</a>",,-120.72189615,38.94345989,1046.664331,,,,103,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,7ce045ab-40a7-43e9-8f82-ddab870f2b04
-120.378301495184587,38.896496077273952,1215,H0414,,Robbs Peak,29.5,28695,28690,Hydro,Operating,,1,1965-10-01T00:00:00.000Z,1965,,,N,,D-6,,El Dorado,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Robbs Peak,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.3783015,38.89649608,1477.139439,,,0.110717,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,b87dd1c3-a958-438e-9d6e-630c21e6c45f
-120.324490746856029,38.98271615903851,1216,H0289,,Loon Lake,82,54705,54595,Hydro,Operating,,1,1971-09-01T00:00:00.000Z,1971,,,N,,D-6,,El Dorado,CA,0,0,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Loon Lake,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.32449075,38.98271616,1954.113539,,,0.075796,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,62258501-b500-4528-bd7c-775ee4c80d41
-120.778494648528167,38.783422051460121,1217,H0422,,Rock Creek LP,3.6,1559,1559,Hydro,Operating,,2,1986-04-01T00:00:00.000Z,1986,,,N,,C-6,,El Dorado,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Garden Valley,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.77849465,38.78342205,344.241700,,,0.049300,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,202bb62a-d5fc-449e-8d84-0b373121734c
-120.813157696947414,38.771831362014012,1218,H0096,Chilli Bar Power House,Chili  Bar,7.02,27258,27236,Hydro,Operating,,1,1965-03-01T00:00:00.000Z,1965,,,N,,C-6,,El Dorado,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Garden Valley,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.8131577,38.77183136,298.712886,,,0.441686,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,a0a94cd5-73dc-4f70-8197-30b4a25c1b50
-120.787371458282792,38.765311168726825,1219,H0565,White Rock #1 & #2,White Rock,230,389163,389162,Hydro,Operating,,2,1968-02-01T00:00:00.000Z,1968,,,N,,C-6,,El Dorado,CA,0,0,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Garden Valley,Senate District 1,Assembly District 5,Congressional District 4,30-35%,33,,,"<a href="""">Google Earth</a>",,-120.78737146,38.76531117,303.030932,,,0.192624,83,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,866bb577-323a-498e-bd60-d3b4c2dbab68
-120.698118632498264,38.772558753492625,1220,H0482, ,Slab Creek,0.4,0.010000,0,Hydro,Unknown,,1,1983-07-01T00:00:00.000Z,1983,,,N,,D-6,,El Dorado,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Slate Mountain,Senate District 1,Assembly District 5,Congressional District 4,10-15%,15,,,"<a href="""">Google Earth</a>",,-120.69811863,38.77255875,577.317099,,,0,115,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,b7a6ac0a-790e-4597-9bc7-fd5215b24efa
-120.531714073388088,38.834074177446396,1221,H0253,Jaybird #1 & 32,Jaybird,154,395734.010000,395703,Hydro,Operating,,2,1961-04-01T00:00:00.000Z,1961,,,N,,D-6,,El Dorado,CA,0,0,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Pollock Pines,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.53171407,38.83407418,898.694946,,,0.292520,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bcea326c-dfee-4cfb-a3f3-825c2fc99d4d
-120.536633700538573,38.828299244113261,1222,H0081,Camino #1 & #2,Camino,308,291170,291166,Hydro,Operating,,4,1963-10-01T00:00:00.000Z,1963,,,N,,D-6,,El Dorado,CA,0,0,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Pollock Pines,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.5366337,38.82829924,875.167897,,,0.107621,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,7dc658e1-55d0-461e-b7a7-77a79f831054
-120.623828178324686,38.830445203563059,1223,H0204, ,Georgetown Divide Conduit,0.925,,,Hydro,Non-Operational,,,,,,,N,,D-6,,El Dorado,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Pollock Pines,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.62382818,38.8304452,1110.272930,,,,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,3260d643-0ac9-4feb-aff7-6478ff54a23a
-120.619161137300438,38.793511028816432,1224,H0167,,El Dorado,20,59248.010000,59091,Hydro,Out of Service,,2,1924-01-26T00:00:00.000Z,1924,,,N,,D-6,,El Dorado,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Pollock Pines,Senate District 1,Assembly District 5,Congressional District 4,15-20%,16,,,"<a href="""">Google Earth</a>",,-120.61916114,38.79351103,583.529352,,,0.336356,60,Low Income,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,47e25981-5003-4680-a861-b6572a5f02dc
-120.444338195247653,38.864313996579654,1225,H0532,,Union Valley,46.7,88432,88432,Hydro,Operating,,1,1963-10-01T00:00:00.000Z,1963,,,N,,D-6,,El Dorado,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Riverton,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.4443382,38.864314,1351.171046,,,0.215576,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,074ba70c-7ff8-48ea-918c-8bc7f89e5a73
-120.381882771376013,38.850301150465462,1226,H0255,,Jones Fork,11.5,14295.010000,14250,Hydro,Operating,,1,1985-06-01T00:00:00.000Z,1985,,,N,,D-6,,El Dorado,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Riverton,Senate District 1,Assembly District 5,Congressional District 4,10-15%,13,,,"<a href="""">Google Earth</a>",,-120.38188277,38.85030115,1481.376635,,,0.141067,90,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,b85fdae1-47df-43f9-9c58-7c97926915aa
-120.757461471301468,38.732592105427045,1227,H0004, ,Akins/Cola,0.25,,,Hydro,Non-Operational,,,,,,,N,,C-6,,El Dorado,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Placerville,Senate District 1,Assembly District 5,Congressional District 4,30-35%,33,,,"<a href="""">Google Earth</a>",,-120.75746147,38.73259211,684.387891,,,,83,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,a7f1e460-9d8f-4fdd-b222-86be12d2c4d4
-120.70709552202409,38.697095057537737,1228,H0169, ,Weber Dam,0.175,,,Hydro,Non-Operational,,,,,,,N,,D-6,,El Dorado,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Camino,Senate District 1,Assembly District 5,Congressional District 4,15-20%,16,,,"<a href="""">Google Earth</a>",,-120.70709552,38.69709506,835.031455,,,,113,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,fec90b2d-96eb-497d-8854-070feee6747e
-120.697287795006233,38.612591429150115,1229,H0128,Landis-Harde Hydroelectric Project,David O. Harde,0.1,,,Hydro,Operating,,,,,,,N,,D-6,,El Dorado,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,El Dorado County Air Quality Management District,Mountain Counties,Aukum,Senate District 1,Assembly District 5,Congressional District 4,15-20%,16,,,"<a href="""">Google Earth</a>",,-120.6972878,38.61259143,638.680318,,,,82,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,80691821-368f-4cfb-9b08-fc28c58dc905
-121.935222375314339,38.687627303026353,1230,W0399,"Cemex-Madison; Foundation Cemex Madison; Cemex Gravel Wind",Cemex Madison,1,1648.590000,1649,Wind,Operating,,1,2011-11-01T00:00:00.000Z,2011,,,N,,C-6,W3108,Yolo,CA,0,1,0,WPRS,,,,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Madison,Senate District 3,Assembly District 4,Congressional District 3,20-25%,23,,,"<a href="""">Google Earth</a>",,-121.93522238,38.6876273,43.239972,,,0.187728,97,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,e42c636a-3022-448c-a633-4566d4e88641
-121.946458674608806,38.691098704641504,1231,S9082,,Cemex Construction Materials Pacific LLC,1,1622,1622,Solar,Operating,,1,2012-01-01T00:00:00.000Z,2012,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Madison,Senate District 3,Assembly District 4,Congressional District 3,20-25%,23,,,"<a href="""">Google Earth</a>",,-121.94645867,38.6910987,44.449906,,,0.184654,97,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,e87bb46e-5055-4579-8807-4a0230a6833c
-121.754270218326397,38.721410341323661,1232,E0247,,W Biofuels,0.25,,,Biomass,Operating,,,,,,,N,,C-6,,Yolo,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Woodland,Senate District 3,Assembly District 4,Congressional District 3,60-65%,61,,,"<a href=""https://earth.google.com/web/@38.7213489,-121.7542103,28.06739997a,802.59161274d,35y,0h,45t,0r/data=CjoaOBIyCgAZtkAnKVVcQ0AhmzNH-0RwXsAqHDM4wrA0MycxNi45Ik4gMTIxwrA0NScxNS4yIlcYAiABKAI"">Google Earth</a>",,-121.75427022,38.72141034,18.593784,,,,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,0fa83b2d-95a4-4774-a9e7-b20a0af59645
-121.736955181534995,38.690856547318482,1233,E0105,"Woodland Biomass; Woodland Biomass Power Ltd",Woodland,28,211860,187736,Biomass,Operating,,1,1989-09-01T00:00:00.000Z,1989,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Grays Bend,Senate District 3,Assembly District 4,Congressional District 3,60-65%,61,,,"<a href=""https://earth.google.com/web/@38.6908694,-121.7370722,39.49930896a,802.9646588d,35y,0h,45t,0r/data=CjoaOBIyCgAZUGeTaG5YQ0AhnHLgMCxvXsAqHDM4wrA0MScyNy4xIk4gMTIxwrA0NCcxMy41IlcYAiABKAI"">Google Earth</a>",,-121.73695518,38.69085655,11.550192,,,0.763303,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,64a59753-10ae-4337-bc08-423b0435290b
-121.729537285818196,38.659942514250382,1234,S0115,"Yolo County Solar Photovoltaic Project; Yolo County Solar PV",Yolo County Solar Project,1,1869,1869,Solar,Operating,,1,2010-07-01T00:00:00.000Z,2010,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Grays Bend,Senate District 3,Assembly District 4,Congressional District 3,60-65%,61,,,"<a href="""">Google Earth</a>",,-121.72953729,38.65994251,11.308173,,,0.212773,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,19b4fb30-850a-403e-9de1-bb036c7999eb
-121.712757504650341,38.67499098662713,1235,S9010,Co. Inc. #21 Walgreens,Co. Inc. #21 Walgreens,1,1622,1622,Solar,Operating,,1,2012-01-01T00:00:00.000Z,2012,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Grays Bend,Senate District 3,Assembly District 4,Congressional District 3,60-65%,61,,,"<a href="""">Google Earth</a>",,-121.7127575,38.67499099,9.531001,,,0.184654,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,01bc2a21-51e7-4015-b2fd-18daedbe6c4c
-121.713936144326809,38.675028764036924,1236,S9110,,Amir Development Company,1.1,1847,1847,Solar,Operating,,1,2012-01-01T00:00:00.000Z,2012,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Grays Bend,Senate District 3,Assembly District 4,Congressional District 3,60-65%,61,,,"<a href="""">Google Earth</a>",,-121.71393614,38.67502876,9.539121,,,0.191153,132,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bf8554f4-f80b-47b1-88fc-7c6a6f001ef7
-121.994680753153872,38.521603533313609,1237,S9404,,Putah Creek Solar Farm,2,4757,4757,Solar,Operating,,1,2014-12-01T00:00:00.000Z,2014,,,N,,B-6,,Yolo,CA,0,1,0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Winters,Senate District 3,Assembly District 4,Congressional District 3,30-35%,35,,,"<a href="""">Google Earth</a>",,-121.99468075,38.52160353,46.480234,,,0.270776,106,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bc62ae38-860f-4444-b089-771a8cc69d7d
-121.768444588517582,38.554694006931037,1238,S0045, ,Pvusa Solar 1,1,,,Solar,Non-Operational,,,,,,,N,,C-6,,Yolo,CA,,1,0,,,,,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Merritt,Senate District 3,Assembly District 4,Congressional District 3,10-15%,13,,,"<a href="""">Google Earth</a>",,-121.76844459,38.55469401,15.636604,,,,120,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,6343e2d1-32d0-4122-809e-9b424ccba8a0
-121.687477070054371,38.596303662851199,1239,E0154,Yolo County Landfill,MM Yolo,2.85,18804,18151,Landfill Gas,Retired,,3,1990-10-01T00:00:00.000Z,1990,2001-12-31T00:00:00.000Z,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Davis,Senate District 3,Assembly District 4,Congressional District 3,5-10%,10,,,"<a href=""https://earth.google.com/web/@38.5963031,-121.6874739,9.72563899a,804.12919301d,35y,0h,45t,0r/data=CjoaOBIyCgAZcID0qFNMQ0AhoVaHkv9rXsAqHDM4wrAzNSc0Ni43Ik4gMTIxwrA0MScxNC45IlcYAiABKAI"">Google Earth</a>",,-121.68747707,38.59630366,7.934508,,,0.725042,140,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,97c6ae12-c7ac-4ad1-a1b4-d4595dbaef8d
-121.692359546249733,38.501604271809725,1240,S0311,Grasslands RES_BCT Unit #1,Grasslands RES-BCT,2.5,4610,4610,Solar,Operating,,1,2013-07-01T00:00:00.000Z,2013,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Davis,Senate District 3,Assembly District 4,Congressional District 3,35-40%,39,,,"<a href="""">Google Earth</a>",,-121.69235955,38.50160427,10.333999,,,0.209927,125,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,785d294c-d40d-43d4-bfa8-d80cc2321a1d
-121.694445348452803,38.501544296359718,1241,S0310,Grasslands EPWF Units #3 & #4,Grasslands EPWF,2.5,4672,4672,Solar,Operating,,1,2013-07-01T00:00:00.000Z,2013,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Davis,Senate District 3,Assembly District 4,Congressional District 3,35-40%,39,,,"<a href="""">Google Earth</a>",,-121.69444535,38.5015443,10.742139,,,0.212750,125,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,6b93c9c1-8099-40a2-85de-cc3255520c3b
-121.544342408685083,38.562464048156286,1242,S0113, ,Port of W Sacramento,0.6,,,Solar,Operating,,,,,,,N,,C-6,,Yolo,CA,,1,0,,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Sacramento West,Senate District 6,Assembly District 7,Congressional District 6,90-95%,93,,,"<a href="""">Google Earth</a>",,-121.54434241,38.56246405,2.436410,,,,35,Low Income and Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,f6a4f481-d902-4b9b-b0d4-46b516d87b6b
-121.56102150067349,38.591507148804666,1243,S9022,,Tony's Fine Foods,1,1622,1622,Solar,Operating,,1,2012-01-01T00:00:00.000Z,2012,,,N,,C-6,,Yolo,CA,0,1,0,QFER,,Sierra,Drum-Rio Oso,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Sacramento West,Senate District 6,Assembly District 7,Congressional District 6,90-95%,90,,,"<a href="""">Google Earth</a>",,-121.5610215,38.59150715,4.864771,,,0.184654,65,Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,63a7e262-f6ca-439a-b382-a79571581eea
-121.140511235891211,39.390204526956914,1244,H0053,Bullards Bar,Fish Power,0.15,1203,1181,Hydro,Operating,,1,1986-06-01T00:00:00.000Z,1986,,,N,,C-5,,Yuba,CA,0,1,0,QFER,,Sierra,South of Palermo,Pacific Gas & Electric Company,IOU,CALISO,Feather River Air Quality Management District,Sacramento Valley,Challenge,Senate District 4,Assembly District 3,Congressional District 3,10-15%,11,,,"<a href="""">Google Earth</a>",,-121.14051124,39.39020453,574.768618,,,0.896327,55,Low Income,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,91238334-816d-4805-b183-6f7bdfbbada6
-121.188853260343876,39.330921652303111,1245,H0352,"Colgate PH, Colgate Power House",Colgate,315,1092907,1090613,Hydro,Operating,,2,1970-03-12T00:00:00.000Z,1970,,,N,,C-5,,Yuba,CA,0,0,0,QFER,,Sierra,South of Palermo,Pacific Gas & Electric Company,IOU,CALISO,Feather River Air Quality Management District,Sacramento Valley,French Corral,Senate District 4,Assembly District 3,Congressional District 3,10-15%,11,,,"<a href="""">Google Earth</a>",,-121.18885326,39.33092165,178.601853,,,0.394156,55,Low Income,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,ba2cffcc-d1c2-4330-824c-9d82bafb14e7
-121.313719178668862,39.322608973258568,1246,H0544,Virginia Ranch Dam,Browns Valley,1.3,,,Hydro,Operating,,1,1984-06-29T00:00:00.000Z,1984,,,N,,C-5,,Yuba,CA,0,1,0,QFER,,Sierra,South of Palermo,Pacific Gas & Electric Company,IOU,CALISO,Feather River Air Quality Management District,Sacramento Valley,Oregon House,Senate District 4,Assembly District 3,Congressional District 3,30-35%,33,,,"<a href="""">Google Earth</a>",,-121.31371918,39.32260897,328.159005,,,,115,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,bdfd3f70-ade0-49f3-8bbc-7b6875fa647e
-121.522468117032545,39.139786317879441,1247,E0035,Feather River,EF Feather River Energy,18,,,Biomass,Non-Operational,,,,,,,N,,C-5,,Yuba,CA,,1,0,,,Sierra,South of Palermo,Pacific Gas & Electric Company,IOU,CALISO,Feather River Air Quality Management District,Sacramento Valley,Yuba City,Senate District 4,Assembly District 3,Congressional District 3,65-70%,67,,,"<a href=""https://earth.google.com/web/@39.1397858,-121.5224697,20.84293975a,797.41987164d,35y,0h,45t,0r/data=CjoaOBIyCgAZ_LhHgOSRQ0AhqKnAJHBhXsAqHDM5wrAwOCcyMy4yIk4gMTIxwrAzMScyMC45IlcYAiABKAI"">Google Earth</a>",,-121.52246812,39.13978632,21.991999,,,,89,Neither Low Income Nor Disadvantaged Community,cecgis,2020-02-07T18:59:42.706Z,cecgis,2020-02-07T18:59:42.706Z,87105b54-1c41-4ff5-8511-f0040fd596a3
